stock,date,model_type,ADV,sigma,lambda_hat,half_life_seconds,beta,use_dynamic_target,gamma_method,gamma_clip_multiple,target_participation,target_abs_volume,raw_abs_volume,actual_abs_volume,net_traded,scale_factor,normalize_abs_volume,mean_local_volume,mean_gamma_prime,max_abs_gamma_prime,strategy,alpha_key
ADBE,2019-02-28,reduced_form,414365.9523809524,0.0003273652057233,87.62086241412908,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,82873.19047619049,8891614.9455982,82873.19047619047,630.6019698696578,0.00932037554293969,True,12975.775255356275,0.00017915375094069457,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-01,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10444235.621451186,89325.20000000001,231.624727160471,0.008552583763673136,True,16722.28646937713,8.97184930393362e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-04,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,9745364.68995106,89325.20000000001,411.4288992209559,0.009165916601572413,True,14789.100091762119,0.00012336438053766623,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-05,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,8559324.277607597,89325.20000000001,-244.84244666479594,0.01043601072968895,True,11190.784832513164,0.0001274205052564559,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-06,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10218325.545010341,89325.20000000001,-252.17645875859284,0.008741667077109121,True,17216.4361272398,0.00010105985202396475,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-07,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10601456.03116196,89325.2,50.66685514488098,0.008425748287540615,True,17749.556822461527,5.812127175071207e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-08,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,8639742.88144645,89325.20000000001,211.77719605750394,0.01033887249027084,True,12915.730176865438,0.00010895872554456038,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-11,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,8890682.301989488,89325.20000000003,332.15466342712426,0.010047057915905004,True,12587.52963669692,0.00010769717516653703,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-12,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10699368.822352506,89325.20000000001,573.0652113850605,0.008348642007123536,True,19044.595386028985,8.471458541712466e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-13,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,9221806.034933288,89325.20000000001,-3.9190449417940627,0.009686302190875153,True,14180.119594700014,8.813934890230001e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-14,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,9386837.108769702,89325.20000000001,-448.7190124704689,0.009516006186636335,True,16075.313675543177,6.986971161446996e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-15,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,9161137.179480428,89325.20000000001,1187.345972924466,0.009750448907159152,True,13869.727798235657,0.00010448761021321267,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-19,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,11764058.778133556,89325.20000000001,410.26133315449033,0.00759305964757956,True,24148.866403098335,7.548049835820867e-05,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-20,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,11392467.228743754,89325.20000000001,247.24788912359355,0.007840724770717632,True,24044.979794166527,0.00013908435387212134,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-21,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10028881.518809192,89325.20000000001,113.21826047592525,0.008906795820896915,True,18819.812437576267,0.00011238988553738037,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-22,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,7436991.688109805,89325.20000000001,-363.0762847438726,0.012010931804967906,True,9815.681176049518,0.0001470717838438572,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-25,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,10226433.765009658,89325.20000000001,23.60696673788226,0.008734736082252975,True,21480.929162315704,0.00010100118367239089,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-26,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,8947340.424670655,89325.20000000001,-140.53749022387458,0.009983435944127275,True,15420.322377263985,0.00014941333869916554,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-27,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,7872871.557521785,89325.19999999998,-10.169904192600349,0.011345949104765747,True,11460.00814902138,0.00012573430549184304,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADI,2019-02-28,reduced_form,446626.0,0.0003180139031073,87.32068015271551,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,89325.20000000001,7186721.955066811,89325.20000000001,775.8483063650324,0.012429199370517403,True,9397.377250877213,0.0001560528119449298,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-01,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,6415007.361378025,52811.09523809525,-238.82152929491147,0.008232429405466925,True,8891.184963526597,0.00021834395298709884,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-04,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,7066141.849064291,52811.09523809524,-340.92235253783406,0.007473823249824593,True,11024.947498035915,0.0002860885187731407,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-05,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,13920629.66507918,52811.09523809524,-100.31828205693259,0.0037937289123189137,True,33389.32825058244,0.00014398749057784155,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-06,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,9657756.445117807,52811.09523809524,422.8569337494918,0.005468257098654867,True,17044.35005618095,0.00022476314534466757,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-07,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,9306209.150969222,52811.095238095244,-458.3094075208971,0.0056748235915797226,True,15125.286509168034,0.000199126229157944,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-08,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,8727850.161535867,52811.09523809525,-133.86095570803133,0.006050870977464388,True,14585.604589600933,0.0002377739089570169,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-11,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,6486479.832788566,52811.09523809524,5.2014926299412885,0.008141718867472609,True,8331.068635234158,0.00030240752454104984,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-12,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,6752151.591933353,52811.09523809525,410.83750697995697,0.007821372864493668,True,9164.765457458556,0.00030530914738731755,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
ADM,2019-02-13,reduced_form,264055.4761904762,0.0002399653754965,80.67257710298713,600.0,0.0011552453009332421,True,log_backward,0.5,0.2,52811.095238095244,6489630.673333524,52811.095238095244,274.31350338119285,0.008137765906325114,True,9256.58754949715,0.0002915456842308853,0.0005776226504666211,non_rolling_reduced_day_only,intraday_only
