daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps,strategy,backtest_model
-788.374674967723,1721.6499149437725,0.04287334538559532,-73593.36190475922,73593.36190476193,-73593.36190476193,17.18251267030759,1264518.8733791038,ow,AES,2019-02-20,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.61505906466309,-6.234582113124124,overnight_only,ow
1471.210682406323,1718.6435414019866,0.04279847924115075,73593.3619047594,73593.36190476191,73593.36190476191,17.203951663094326,1266096.6409341313,ow,AES,2019-02-21,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.574347216765096,11.620050435651244,overnight_only,ow
-4600.012043001596,1746.7030277922167,0.04349722992263879,-73593.36190475937,73593.3619047619,-73593.3619047619,17.499201552307245,1287825.0728833182,ow,AES,2019-02-22,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.563200970155943,-35.71923035092495,overnight_only,ow
-5448.619176683249,1755.2210861606568,0.04370935066523278,73593.36190475913,73593.36190476191,73593.36190476191,17.324496803552716,1274967.963081746,ow,AES,2019-02-25,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.766785809410326,-42.73534186312652,overnight_only,ow
2970.6884693428874,1739.688156194682,0.04332254225226729,-73593.36190475951,73593.36190476193,-73593.36190476193,17.250210894541645,1269501.0132954703,ow,AES,2019-02-26,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.703716168596534,23.40044189197881,overnight_only,ow
-625.508191330824,1713.0999246033332,0.042660429457840494,73593.36190475951,73593.36190476191,73593.36190476191,17.127320049703087,1260457.0628764841,ow,AES,2019-02-27,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,13.591100998663729,-4.962550567992806,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,17.14404260193369,0.0,ow,AES,2019-02-28,228.2627459822449,367966.8095238095,0.000300475148608,1800.0,,,overnight_only,ow
10511.25615565572,5645.352259387073,0.16971772052738252,60960.00952380881,60960.00952380954,60960.00952380954,47.92807873602739,2921696.136206123,ow,AFL,2019-02-01,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.322174504832894,35.97655493806683,overnight_only,ow
-13652.598293869756,5677.715650492388,0.1706906697278155,-60960.00952380856,60960.009523809524,-60960.009523809524,47.663279069330386,2905553.9460023716,ow,AFL,2019-02-04,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.540905989042525,-46.98793602732377,overnight_only,ow
-8628.385607915,5634.172178823298,0.1693816108035933,-60960.009523808716,60960.009523809524,-60960.009523809524,48.057475998851636,2929584.1945802434,ow,AFL,2019-02-05,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.231985853987627,-29.452594753472486,overnight_only,ow
-7428.795781056397,5659.567790646867,0.17014508580959112,-60960.00952380861,60960.00952380953,-60960.00952380953,48.315182764492704,2945294.001468073,ow,AFL,2019-02-06,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.215629366120574,-25.22259501887939,overnight_only,ow
-19103.786479771603,5643.586983508458,0.1696646505709913,-60960.00952380857,60960.00952380954,-60960.00952380954,48.18832981705506,2937561.044584152,ow,AFL,2019-02-07,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.21181176443391,-65.03281528393218,overnight_only,ow
3419.9323713402264,5680.4765509791905,0.17077367141056124,60960.009523808636,60960.00952380953,60960.00952380953,48.0100584740711,2926693.621818027,ow,AFL,2019-02-08,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.40919441868516,11.685310501397154,overnight_only,ow
-1033.0096919820644,5680.657776956574,0.17077911965512937,60960.00952380854,60960.009523809524,60960.009523809524,48.051125907910055,2929197.0929759676,ow,AFL,2019-02-11,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.393224821158118,-3.5265967403120717,overnight_only,ow
-4888.270776397549,5705.960064548328,0.1715397890300224,60960.009523808854,60960.009523809524,60960.009523809524,48.86380410404594,2978737.9635522035,ow,AFL,2019-02-12,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.155629445645694,-16.41054310990212,overnight_only,ow
201.4820682182908,5785.397479080016,0.17392793706746135,-60960.0095238088,60960.009523809524,-60960.009523809524,48.98051206378662,2985852.4818895,ow,AFL,2019-02-13,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.37603252059832,0.6747890910229745,overnight_only,ow
-6961.68016134901,5731.850777432552,0.1723181483903679,60960.00952380852,60960.00952380951,60960.00952380951,48.7461827971026,2971567.7675607335,ow,AFL,2019-02-14,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.28897883468984,-23.427633848187938,overnight_only,ow
-31914.633972573094,5780.690076737363,0.1737864171837603,-60960.009523808745,60960.00952380954,-60960.00952380954,49.23506402263285,3001369.971725071,ow,AFL,2019-02-15,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.260171625608844,-106.33355525386897,overnight_only,ow
209.2880914816633,5758.0338203714045,0.17310529614658848,60960.00952380877,60960.00952380952,60960.00952380952,49.036025992516905,2989236.6115136016,ow,AFL,2019-02-19,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.262556193087107,0.7001389273620938,overnight_only,ow
-15200.337911572773,5788.339605544156,0.17401638699477404,-60960.00952380881,60960.00952380954,-60960.00952380954,49.06581808078253,2991052.737498009,ow,AFL,2019-02-20,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.352181701704314,-50.81935774989955,overnight_only,ow
6756.420800246298,5778.867648973573,0.17373162905510425,-60960.00952380871,60960.00952380954,-60960.00952380954,48.99038538224894,2986454.3594769947,ow,AFL,2019-02-21,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.350262730904756,22.62355283885712,overnight_only,ow
-12099.938484898303,5754.210938560128,0.17299036783794713,60960.00952380875,60960.00952380953,60960.00952380953,48.735131166949124,2970894.0600813255,ow,AFL,2019-02-22,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.36861706338533,-40.7282731736556,overnight_only,ow
-2603.502130480483,5757.704064080575,0.17309538259585902,-60960.00952380872,60960.009523809524,-60960.009523809524,49.006547385038196,2987439.595320951,ow,AFL,2019-02-25,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.27303927114886,-8.714827689096019,overnight_only,ow
1860.032035075128,5747.149835046097,0.17277808801239417,-60960.00952380857,60960.00952380951,-60960.00952380951,49.03095764674953,2988927.6451073517,ow,AFL,2019-02-26,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.228133021064416,6.223074814540458,overnight_only,ow
-3643.9245234141126,5738.911880946576,0.17253042821592074,60960.00952380869,60960.009523809524,60960.009523809524,49.023607774978096,2988479.5968541675,ow,AFL,2019-02-27,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,19.203450098798267,-12.19323875341127,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,49.228012102530876,0.0,ow,AFL,2019-02-28,418.2289418670884,304800.04761904763,0.000232499900595,1800.0,,,overnight_only,ow
-10377.802043004427,6634.462423717117,0.1724129387193227,-70520.7714285692,70520.77142857143,-70520.77142857143,43.47876120373364,3066155.780845939,ow,AIG,2019-02-01,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.637721296361196,-33.846297398957454,overnight_only,ow
-10900.185138450004,6660.52904836151,0.1730903445241042,-70520.77142856951,70520.77142857143,-70520.77142857143,43.88794507616239,3095011.7431857446,ow,AIG,2019-02-04,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.52020606392182,-35.21855825732755,overnight_only,ow
-10001.983839583118,6693.144691522937,0.17393794279605795,-70520.77142856913,70520.77142857146,-70520.77142857146,43.58818422741372,3073872.376887907,ow,AIG,2019-02-05,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.774308985135242,-32.5387088767474,overnight_only,ow
292.5234363139607,6653.656225449789,0.17291173719771855,-70520.77142856935,70520.77142857145,-70520.77142857145,43.62779939298455,3076666.0689242315,ow,AIG,2019-02-06,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.626189116377738,0.9507805844403604,overnight_only,ow
6907.204039444681,6594.85540720588,0.17138365229421648,-70520.77142856944,70520.77142857142,-70520.77142857142,42.79061659067409,3017627.2918785634,ow,AIG,2019-02-07,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.854439827459224,22.88952004786761,overnight_only,ow
2482.8700537607074,6507.195653704241,0.16910559647848092,70520.77142856925,70520.77142857143,70520.77142857143,42.255836979658916,2979914.2211655024,ow,AIG,2019-02-08,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.836855596330388,8.332018539747123,overnight_only,ow
10267.484986256342,6528.418119060127,0.16965711480584317,70520.77142856948,70520.77142857143,70520.77142857143,42.68583819155709,3010238.2383437823,ow,AIG,2019-02-11,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.687380207661004,34.10854614585409,overnight_only,ow
-986.0816011051647,6646.0197555479235,0.1727132846128467,70520.77142856925,70520.77142857143,70520.77142857143,44.058462207072694,3107036.7427993263,ow,AIG,2019-02-12,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.390219381699694,-3.1737043451141855,overnight_only,ow
-9035.765655156225,6717.0389256348735,0.17455889365214497,-70520.77142856941,70520.77142857146,-70520.77142857146,44.19307376661697,3116529.6538215927,ow,AIG,2019-02-13,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.552944049154853,-28.993036033128284,overnight_only,ow
-86728.30507092597,6460.453536933879,0.16789088680049244,70520.77142856928,70520.77142857146,70520.77142857146,40.89101735830144,2883666.088606524,ow,AIG,2019-02-14,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,22.403611716555467,-300.7571001843551,overnight_only,ow
-53345.889357507695,6216.850147066127,0.16156024934312369,-70520.77142856944,70520.77142857146,-70520.77142857146,41.690913826481946,2940075.404605603,ow,AIG,2019-02-15,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.145206470988754,-181.44394961415554,overnight_only,ow
-16886.61530040484,6432.525305303919,0.1671651025272494,-70520.77142856937,70520.77142857143,-70520.77142857143,42.653999132793224,3007992.923358195,ow,AIG,2019-02-19,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.384775394093992,-56.13914570501124,overnight_only,ow
2264.1557328132913,6559.727645657503,0.17047077040381103,70520.77142856937,70520.77142857143,70520.77142857143,43.00187716689942,3032525.550686419,ow,AIG,2019-02-20,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.63123619575998,7.466237942499098,overnight_only,ow
-15173.541294526774,6626.928580793441,0.17221715315067154,70520.77142856934,70520.77142857143,70520.77142857143,42.92840476596867,3027344.220294073,ow,AIG,2019-02-21,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.890238104967487,-50.1216253930081,overnight_only,ow
-18924.175495423842,6578.818820411892,0.17096690186598396,70520.7714285691,70520.77142857143,70520.77142857143,42.96719720346146,3030079.892911659,ow,AIG,2019-02-22,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.71170085581534,-62.4543779842031,overnight_only,ow
-27347.193461776245,6597.909995166383,0.17146303332815918,-70520.771428569,70520.77142857146,-70520.77142857146,43.98913077703537,3102147.4368688497,ow,AIG,2019-02-25,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.26884724030389,-88.15568575740912,overnight_only,ow
1817.8360736770555,6643.728814577463,0.17265374883738754,-70520.7714285694,70520.77142857143,-70520.77142857143,44.191609856553114,3116426.4177545863,ow,AIG,2019-02-26,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.31842028012434,5.833078757517474,overnight_only,ow
-23342.588235415984,6678.092929135584,0.17354678546930422,70520.77142856934,70520.77142857143,70520.77142857143,43.427668260522616,3062552.6670761416,ow,AIG,2019-02-27,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,21.80564272715429,-76.21938550268737,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,43.242292375994005,0.0,ow,AIG,2019-02-28,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,,,overnight_only,ow
30596.4692422729,36368.69646023979,1.2958282002763153,-51435.32380952111,51435.323809523805,-51435.323809523805,243.65463441799173,12532455.018980548,ow,ALGN,2019-02-01,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,29.019610607146788,24.41378739914422,overnight_only,ow
-38575.82145270333,35879.49339871555,1.2783977398946078,-51435.323809521164,51435.32380952381,-51435.32380952381,242.92812225096694,12495086.630418072,ow,ALGN,2019-02-04,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.714881665062187,-30.872792317257126,overnight_only,ow
-54617.07042057812,35568.450289505025,1.2673151751714753,51435.32380952121,51435.32380952381,51435.32380952381,243.12841975256242,12505388.997270873,ow,ALGN,2019-02-05,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.44249810802954,-43.674827254472085,overnight_only,ow
-72697.73613537103,35995.37309739091,1.2825265703449122,-51435.32380952106,51435.32380952381,-51435.32380952381,243.46840839154424,12522876.423008462,ow,ALGN,2019-02-06,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.743694245242324,-58.05194723618164,overnight_only,ow
42228.99295080453,35619.065295409586,1.2691186038998004,-51435.323809521135,51435.32380952381,-51435.32380952381,240.13249934268504,12351292.860881269,ow,ALGN,2019-02-07,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.83832947417308,34.189937382629175,overnight_only,ow
70350.66740003042,34827.25245677572,1.2409060610949094,51435.32380952114,51435.32380952382,51435.32380952382,237.92311704356044,12237652.566906767,ow,ALGN,2019-02-08,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.459095620148645,57.48706054155655,overnight_only,ow
12577.424327220768,35724.40560419799,1.272871912542662,51435.32380952109,51435.32380952382,51435.32380952382,243.4124699921237,12519999.213320883,ow,ALGN,2019-02-11,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.53387208378444,10.04586670727486,overnight_only,ow
5272.088804274797,36344.769241287126,1.2949756658692373,51435.323809521215,51435.32380952381,51435.32380952381,253.66349936626565,13047264.228560813,ow,ALGN,2019-02-12,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,27.856237602460325,4.040761888407267,overnight_only,ow
-50546.95760425925,37809.668382731215,1.3471704873173702,-51435.323809521,51435.32380952381,-51435.32380952381,252.17892017282247,12970904.41702518,ow,ALGN,2019-02-13,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,29.14960065013161,-38.96949355197852,overnight_only,ow
-64277.83117593266,36170.012358562504,1.2887490226604408,51435.32380952122,51435.32380952382,51435.32380952382,250.05885097541423,12861857.971357891,ow,ALGN,2019-02-14,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.121918652118232,-49.97554110694827,overnight_only,ow
5100.35595010221,37216.60556889794,1.326039470990176,51435.32380952122,51435.323809523805,51435.323809523805,253.31790231362277,13029488.332250506,ow,ALGN,2019-02-15,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.563366895060366,3.914471405203105,overnight_only,ow
-25158.026067359373,37581.38984702615,1.3390368506222015,51435.32380952097,51435.323809523834,51435.323809523834,255.3131760707421,13132115.884036591,ow,ALGN,2019-02-19,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.617924315387825,-19.157633308689796,overnight_only,ow
-70035.4238239564,37606.79301146921,1.3399419734356506,-51435.32380952096,51435.323809523805,-51435.323809523805,252.21793165847154,12972910.985421829,ow,ALGN,2019-02-20,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.988708127057567,-53.98589715342837,overnight_only,ow
-61407.37932617217,37205.30083356358,1.3256366796814747,51435.32380952119,51435.32380952382,51435.32380952382,250.17662717577554,12867915.828360531,ow,ALGN,2019-02-21,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.91322987329784,-47.72130945310662,overnight_only,ow
39248.931898066774,37095.381081624946,1.3217202040254032,51435.32380952114,51435.32380952382,51435.32380952382,252.6088573843402,12993018.37671736,ow,ALGN,2019-02-22,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.550241372780206,30.207709063506208,overnight_only,ow
-58547.601315936074,37648.08332841232,1.3414131605361241,-51435.32380952106,51435.32380952381,-51435.32380952381,261.538398952113,13452312.238726357,ow,ALGN,2019-02-25,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,27.986328788913678,-43.52233302122585,overnight_only,ow
-46525.97585285455,38541.74013363944,1.3732544362015402,-51435.32380952121,51435.32380952382,-51435.32380952382,258.64123200370943,13303295.51860497,ow,ALGN,2019-02-26,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.971573306582503,-34.973270937104935,overnight_only,ow
-24032.49378553778,38090.13518745437,1.3571636086050436,-51435.32380952109,51435.32380952382,-51435.32380952382,258.36475127745285,13289074.64292287,ow,ALGN,2019-02-27,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,28.662744555911846,-18.08439972781426,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,256.8186127984427,0.0,ow,ALGN,2019-02-28,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,,,overnight_only,ow
82413.99453855492,10835.778314087733,0.3590399566951698,55309.34285714392,55309.34285714284,55309.34285714284,125.10862532660296,6919675.852574907,ow,ALXN,2019-02-01,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.659372700320333,119.10094677034262,overnight_only,ow
21190.018244096078,11277.24131765505,0.37366768837156056,-55309.34285714398,55309.34285714283,-55309.34285714283,123.68116736765984,6840724.090909564,ow,ALXN,2019-02-04,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,16.485449738633726,30.976279648896913,overnight_only,ow
4154.528051399626,10788.637229334952,0.3574779523298547,-55309.3428571438,55309.34285714285,-55309.34285714285,123.15945175557525,6811868.343246856,ow,ALXN,2019-02-05,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.838000216241088,6.098955296924284,overnight_only,ow
972.7488867230713,10700.833074104292,0.35456859047527595,-55309.342857144,55309.34285714284,-55309.34285714284,122.06751905850014,6751474.263327402,ow,ALXN,2019-02-06,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.849624329057997,1.440794778714984,overnight_only,ow
-13692.495042962953,10461.800622490446,0.3466483286732606,-55309.34285714396,55309.34285714286,-55309.34285714286,118.37795196276439,6547406.731834923,ow,ALXN,2019-02-07,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.97854089562343,-20.91285237617368,overnight_only,ow
38050.760172451846,10307.145174487443,0.3415238711821472,55309.342857144,55309.342857142845,55309.342857142845,118.91110451335553,6576895.049050727,ow,ALXN,2019-02-08,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.6717495073532,57.85520354007152,overnight_only,ow
-18049.32627840992,10606.653848143866,0.3514479927452123,55309.34285714393,55309.34285714285,55309.34285714285,120.03920458829309,6639289.5228726175,ow,ALXN,2019-02-11,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.975585658079105,-27.185629149367976,overnight_only,ow
-24076.472711727954,10634.437927963752,0.3523686091076176,55309.34285714399,55309.34285714285,55309.34285714285,122.85408336353933,6794978.618154007,ow,ALXN,2019-02-12,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.650436190559805,-35.432742418649156,overnight_only,ow
1756.9308650204912,10910.854339363785,0.36152757614276526,-55309.34285714399,55309.34285714284,-55309.34285714284,124.32253390429081,6876197.652581185,ow,ALXN,2019-02-13,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.8675693902837,2.555090696616283,overnight_only,ow
55625.08667512983,10869.552150102641,0.36015904166246443,55309.34285714377,55309.342857142845,55309.342857142845,125.2989531688301,6930202.760455908,ow,ALXN,2019-02-14,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.684320539833067,80.26473192462625,overnight_only,ow
-62632.988648001105,11095.191492226382,0.3676355271789222,-55309.342857143965,55309.34285714284,-55309.34285714284,127.76245920124462,7066457.660233363,ow,ALXN,2019-02-15,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.701207062577906,-88.63420918867106,overnight_only,ow
13327.398393436335,11246.38235873555,0.37264518689977333,-55309.342857143914,55309.34285714284,-55309.34285714284,128.82917611880814,7125457.0719583975,ow,ALXN,2019-02-19,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.783383781785293,18.703920687256858,overnight_only,ow
-24510.55676084105,11235.460996127862,0.3722833111356102,-55309.34285714394,55309.34285714285,-55309.34285714285,129.3519012194162,7154368.653767965,ow,ALXN,2019-02-20,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.704336105479445,-34.25956635311512,overnight_only,ow
-12559.724858608097,11317.69526395637,0.37500811659989547,55309.3428571439,55309.34285714285,55309.34285714285,127.20495780186285,7035622.62419162,ow,ALXN,2019-02-21,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,16.086273907075498,-17.851618157321486,overnight_only,ow
41574.87999887206,11223.145114045623,0.37187522842652465,55309.3428571438,55309.34285714284,55309.34285714284,128.49431597279045,7106936.177333112,ow,ALXN,2019-02-22,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.791819194663324,58.49901977658267,overnight_only,ow
-36400.466013126075,11388.638392818175,0.3773587938817703,-55309.34285714396,55309.34285714286,-55309.34285714286,132.23059813141919,7313587.488255737,ow,ALXN,2019-02-25,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.57189055454141,-49.77101329761688,overnight_only,ow
-33356.47885070741,11549.02949071243,0.38267330024882806,-55309.34285714392,55309.34285714287,-55309.34285714287,133.38340702168585,7377348.59041626,ow,ALXN,2019-02-26,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.654715714146274,-45.2147251033251,overnight_only,ow
-124269.18882767204,11554.610785996825,0.38285823463555396,-55309.342857143856,55309.342857142874,-55309.342857142874,134.46485268123996,7437162.639181908,ow,ALXN,2019-02-27,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,15.536315859387791,-167.0922028422142,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,135.71895860009673,0.0,ow,ALXN,2019-02-28,183.9575960876114,276546.71428571426,0.0004325249279626,1800.0,,,overnight_only,ow
-55823.41382360272,28819.530602805044,0.19817086490009242,-266519.0571428563,266519.0571428571,-266519.0571428571,39.60292583026075,10554934.452379597,ow,AMAT,2019-02-01,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.30431982579268,-52.88845143990203,overnight_only,ow
-135228.57695525326,28890.987502382384,0.19866222181313448,266519.0571428568,266519.0571428571,266519.0571428571,38.767697379908114,10332330.153292723,ow,AMAT,2019-02-04,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.96173474303409,-130.87907078942732,overnight_only,ow
-64276.26658196375,28619.47705890643,0.19679524277886107,266519.05714285705,266519.0571428571,266519.0571428571,39.022778355120074,10400314.094301295,ow,AMAT,2019-02-05,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.51789686293039,-61.80223597014539,overnight_only,ow
-115360.66338155605,28950.085838592007,0.19906859791142123,-266519.0571428563,266519.0571428571,-266519.0571428571,40.0879886006677,10684212.92460356,ow,AMAT,2019-02-06,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.09613337256306,-107.9730104553645,overnight_only,ow
-44450.86866830848,29254.124570873184,0.20115925023222694,-266519.0571428569,266519.0571428571,-266519.0571428571,39.87968783420262,10628696.800723152,ow,AMAT,2019-02-07,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.52371727160643,-41.82156053720918,overnight_only,ow
-12031.542966866866,28934.349097687373,0.19896038783684591,266519.0571428572,266519.0571428572,266519.0571428572,39.390558153245784,10498334.419333952,ow,AMAT,2019-02-08,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.56089484480631,-11.460430279977865,overnight_only,ow
-83125.96622757055,29285.41927989536,0.2013744410914811,266519.05714285665,266519.05714285723,266519.05714285723,39.723620728395005,10587101.942832297,ow,AMAT,2019-02-11,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.661412384644354,-78.51626127379332,overnight_only,ow
24294.591727266088,29753.200831874183,0.2045910332011017,266519.0571428562,266519.05714285723,266519.05714285723,40.81506707892389,10877993.195097268,ow,AMAT,2019-02-12,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.351736941041665,22.333707414172412,overnight_only,ow
-25665.64504595846,30159.243224377067,0.2073830901994406,-266519.0571428564,266519.0571428571,-266519.0571428571,41.01334736658163,10930838.670413816,ow,AMAT,2019-02-13,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.590969122989815,-23.480032795129357,overnight_only,ow
-15000.250302087516,30008.574445300277,0.20634705103993423,-266519.05714285595,266519.057142857,-266519.057142857,40.73360904318562,10856283.076215586,ow,AMAT,2019-02-14,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.641665415895755,-13.817114197170035,overnight_only,ow
-67308.37514500134,29414.991948075098,0.20226541770294945,266519.0571428563,266519.0571428571,266519.0571428571,39.143109865770846,10432384.735064514,ow,AMAT,2019-02-15,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,28.195846582620494,-64.51868566423715,overnight_only,ow
18357.98483305052,28777.776717927918,0.19788375392687488,266519.05714285694,266519.05714285723,266519.05714285723,39.4580009784283,10516309.217512649,ow,AMAT,2019-02-19,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.364901623475212,17.456680336556907,overnight_only,ow
-62244.91929441318,28921.95901504429,0.1988751902870513,266519.05714285653,266519.0571428571,266519.0571428571,39.19036232999775,10444978.417277945,ow,AMAT,2019-02-20,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.689821711074067,-59.59315262102262,overnight_only,ow
-54950.363635072485,28722.528696750247,0.19750385363315734,266519.0571428557,266519.0571428571,266519.0571428571,38.90429794313131,10368736.806608152,ow,AMAT,2019-02-21,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.701087637256787,-52.996198726976836,overnight_only,ow
18472.566041484475,28605.950045269652,0.1967022273849302,266519.0571428558,266519.0571428571,266519.0571428571,39.17493465327896,10440866.64742495,ow,AMAT,2019-02-22,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.39806091894181,17.69256007693614,overnight_only,ow
-25170.671355906874,29397.971502018063,0.20214838052553671,-266519.05714285676,266519.05714285723,-266519.05714285723,39.97168044111866,10653214.583582532,ow,AMAT,2019-02-25,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.595399746591724,-23.627301560879964,overnight_only,ow
-18249.300229538232,29123.498215508334,0.20026102818349978,-266519.057142856,266519.0571428571,-266519.0571428571,39.75613600233516,10595767.882985564,ow,AMAT,2019-02-26,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,27.485972264713507,-17.223197441728157,overnight_only,ow
33604.14620520547,28940.041726436546,0.198999531887396,-266519.05714285705,266519.05714285723,-266519.05714285723,38.766961654379685,10332134.068418574,ow,AMAT,2019-02-27,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,28.009742745107523,32.52391614615284,overnight_only,ow
0.0,0.0,0.0,0.0,0.0,0.0,38.48579337195373,0.0,ow,AMAT,2019-02-28,312.4001396895912,1332595.2857142857,0.0004453378386483,1800.0,,,overnight_only,ow
149473.4722257033,255091.8364559897,0.2529484893637966,-1848185.8476190139,1848185.847619048,-1848185.847619048,24.519788979998445,45317126.97943862,ow,AMD,2019-02-01,400.90456018190935,9240929.23809524,0.0007047122925485,1800.0,56.290381464767286,32.98388097143111,overnight_only,ow
