daily_pnl,impact_cost,max_abs_impact,final_position,total_abs_traded,net_traded,avg_price,traded_notional,model_type,stock,date,lambda_hat,ADV,sigma,half_life_seconds,impact_cost_bps,pnl_bps
-18148.420811081003,20119.672012578732,0.2097964017906714,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.427668260522616,6125105.334152285,ow,AIG,2019-02-27,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,32.84787920363707,-29.629565241742487
-20701.38172352573,20147.280481892732,0.21008428707614746,2.2118769038570463e-09,141041.5428571429,-2.9103830456733704e-11,43.242292375994005,6098959.633389862,ow,AIG,2019-02-28,347.05100939471447,352603.8571428572,0.0003143205869681,1800.0,33.03396266404648,-33.942480304660904
-105350.93671437724,109571.13835787371,1.5664945508594976,1.0229399549643858e-09,102870.64761904764,0.0,243.65463441799173,25064910.037961103,ow,ALGN,2019-02-01,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.71495377080027,-42.031244698194406
-42289.5642828298,108097.2737007235,1.5454232999011532,1.0229399549643858e-09,102870.64761904764,0.0,242.92812225096694,24990173.260836147,ow,ALGN,2019-02-04,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.255912062894865,-16.922477423997993
-132725.95810108405,107160.1670438535,1.5320258624594938,1.0229399549643858e-09,102870.64761904764,0.0,243.12841975256242,25010777.99454175,ow,ALGN,2019-02-05,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,42.84559523387865,-53.06750478935506
-145809.51029080636,108446.39455828068,1.5504145405613396,1.0229399549643858e-09,102870.64761904764,0.0,243.46840839154424,25045752.84601693,ow,ALGN,2019-02-06,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.29931514736923,-58.217259903207385
-223264.40648881422,107312.659279065,1.5342059826908545,1.0229399549643858e-09,102870.64761904764,0.0,240.13249934268504,24702585.72176254,ow,ALGN,2019-02-07,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.4418730442961,-90.38098642933652
-443.76989161797,104927.09579893466,1.5001005398857594,1.0229399549643858e-09,102870.64761904764,0.0,237.92311704356044,24475305.133813534,ow,ALGN,2019-02-08,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,42.8705976188113,-0.18131332344653206
-22537.99843984754,107630.0271990714,1.538743264357892,1.0229399549643858e-09,102870.64761904764,0.0,243.4124699921237,25039998.426641766,ow,ALGN,2019-02-11,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,42.98324040010979,-9.000798664534987
-96983.6185855697,109499.05074205116,1.5654639431733597,1.0229399549643858e-09,102870.64761904764,0.0,253.66349936626565,26094528.45712163,ow,ALGN,2019-02-12,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,41.962456199191074,-37.16626600282606
-150239.20522825338,113912.47993061181,1.6285609674271715,1.0229399549643858e-09,102870.64761904764,0.0,252.17892017282247,25941808.834050365,ow,ALGN,2019-02-13,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.910769931005746,-57.91392812634343
-41652.52662155299,108972.54546581878,1.5579367087339127,1.0229399549643858e-09,102870.64761904764,0.0,250.05885097541423,25723715.942715783,ow,ALGN,2019-02-14,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,42.36267641443797,-16.192266589441868
-165116.68936558394,112125.70795486882,1.6030162062283964,1.0229399549643858e-09,102870.64761904764,0.0,253.31790231362277,26058976.66450102,ow,ALGN,2019-02-15,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.02767119309511,-63.362691287304095
-93123.61327279422,113224.72531044792,1.6187284158906858,1.0229399549643858e-09,102870.64761904764,0.0,255.3131760707421,26264231.768073175,ow,ALGN,2019-02-19,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.10985613829527,-35.456439044219586
-151153.33971997962,113301.25963575604,1.619822596396115,1.0229399549643858e-09,102870.64761904764,0.0,252.21793165847154,25945821.970843665,ow,ALGN,2019-02-20,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.668402474616954,-58.257294715826134
-181718.35135464737,112091.64919445182,1.602529281811968,1.0229399549643858e-09,102870.64761904764,0.0,250.17662717577554,25735831.656721063,ow,ALGN,2019-02-21,260.86256052042444,257176.61904761905,0.0005531453789446,1800.0,43.55470252121361,-70.60908455514806
