stock,date,ADV,sigma,lambda_hat,half_life_seconds,beta,c,target_participation,target_abs_volume,raw_abs_volume,actual_abs_volume,net_traded,scale_factor,normalize_abs_volume,apply_terminal_condition,strategy,model_type,alpha_key
AFL,2019-02-14,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,14163790.685092553,60960.00952380953,830.3892498168585,0.004303933239282488,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-15,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,10329803.516285611,60960.00952380954,-59.75562674243258,0.005901371640583685,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-19,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,9620243.024279574,60960.009523809524,-139.7068443356472,0.006336639248089537,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-20,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,11544915.985332292,60960.009523809524,-560.7383475588327,0.005280247132266588,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-21,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,10124516.275590286,60960.00952380951,-189.80563755686634,0.006021029337547823,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-22,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,11977182.986062195,60960.00952380954,471.4019621927015,0.005089678398898011,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-25,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,11530954.516528059,60960.00952380954,552.4984255793904,0.005286640358907984,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-26,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,10027428.990573945,60960.009523809524,-228.07623706721355,0.00607932597489482,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-27,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,14505748.521166947,60960.00952380954,975.8546422889755,0.0042024725187298,True,True,non_rolling_afs_day_only,afs,intraday_only
AFL,2019-02-28,304800.04761904763,0.000232499900595,0.4636614452545816,300.0,0.0023104906018664843,0.5,0.2,60960.00952380953,10913278.444985466,60960.00952380953,0.16661224192205282,0.005585856700267736,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-01,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,19839216.611721322,70520.77142857146,753.4426201405915,0.003554614721374969,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-04,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,16405928.367742134,70520.77142857145,210.60917140155726,0.004298493193913467,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-05,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,17029888.94174508,70520.77142857143,472.67478308707217,0.004141000077558055,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-06,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,16631047.895271942,70520.77142857145,13.20104184635585,0.004240308360161711,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-07,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,21475897.84028724,70520.77142857143,722.0290549993773,0.003283717027945605,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-08,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,21082327.248597443,70520.77142857145,-901.149491702516,0.0033450183462673945,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-11,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,17083166.999735203,70520.77142857146,18.749545551613437,0.004128085350313824,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-12,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,35276347.48060801,70520.77142857143,1616.536813350616,0.0019990950442740105,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-13,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,20280585.208154537,70520.77142857145,-1032.0164684831534,0.0034772552519942096,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-14,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,22561776.458284225,70520.77142857145,-709.4757997967274,0.0031256745921120787,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-15,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,18392770.28704775,70520.77142857143,264.8898292124631,0.0038341571350038774,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-19,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,22279752.093637567,70520.77142857145,957.6011771653082,0.003165240399991258,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-20,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,18608406.169100612,70520.77142857146,792.3772939396955,0.0037897265777480545,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-21,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,20237627.76816394,70520.77142857143,-794.9682853615527,0.0034846362546260747,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-22,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,16684469.172325224,70520.77142857143,-28.813201370383865,0.004226731501026433,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-25,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,15841535.336565135,70520.77142857145,419.9340186589267,0.004451637415837891,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-26,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,19702474.41063068,70520.77142857146,847.2992250460225,0.0035792850156182014,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-27,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,33148513.23574017,70520.77142857145,1503.8910662878886,0.0021274188355614432,True,True,non_rolling_afs_day_only,afs,intraday_only
AIG,2019-02-28,352603.8571428572,0.0003143205869681,0.4702709939346483,300.0,0.0023104906018664843,0.5,0.2,70520.77142857145,31792449.658785027,70520.77142857143,1425.5036011805273,0.0022181609843041723,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-01,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9505094.486971904,51435.323809523805,224.27160099115994,0.005411342715216909,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-04,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9474792.883398771,51435.323809523805,427.84721422780666,0.005428648883675975,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-05,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9010963.597201629,51435.323809523805,99.41681933873676,0.005708082521329589,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-06,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,10556767.67284602,51435.32380952381,449.4289421192138,0.004872260658139242,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-07,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,10332861.823188446,51435.32380952382,-526.2917736532054,0.004977839120435682,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-08,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,11506035.350817427,51435.32380952382,568.9991167852083,0.004470290785771806,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-11,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,13203237.716200039,51435.323809523805,-715.4636517071749,0.0038956599066919755,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-12,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,13787207.449024241,51435.32380952381,-941.6683943127118,0.003730655682065916,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-13,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,13323761.07210409,51435.323809523805,-927.7751199816254,0.00386042075741014,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-14,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9324364.85476036,51435.32380952381,166.49040508677547,0.00551622814107972,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-15,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,13827338.300525378,51435.32380952382,991.0100524725603,0.0037198282627951247,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-19,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,10203351.993554866,51435.323809523805,441.214437691428,0.005041022189768017,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-20,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,8971270.201789554,51435.32380952382,425.9510018828805,0.0057333379390650495,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-21,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,14846497.497495363,51435.323809523805,963.4704555562153,0.0034644752958198433,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-22,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9100378.114115134,51435.323809523805,120.48268422760998,0.005651998539461245,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-25,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,8122217.198910978,51435.32380952381,70.1682639070059,0.006332670322633114,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-26,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,18483165.468255688,51435.32380952381,-1223.6285423880624,0.002782820069314562,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-27,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,13526124.039026761,51435.32380952381,-960.0593656146599,0.0038026653948402436,True,True,non_rolling_afs_day_only,afs,intraday_only
ALGN,2019-02-28,257176.61904761905,0.0005531453789446,0.653173959363055,300.0,0.0023104906018664843,0.5,0.2,51435.32380952381,9152687.839010686,51435.323809523805,-26.48275380803929,0.005619696062428309,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-01,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,10416140.986241484,55309.34285714286,402.2665350438357,0.005309964883367083,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-04,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,11023032.191968087,55309.34285714285,166.71719944492443,0.0050176160147154345,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-05,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,12739576.914139036,55309.34285714285,362.4081546153682,0.004341536868132387,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-06,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,12063591.094959833,55309.34285714284,182.1787607430556,0.004584815783440396,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-07,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,12234046.276620187,55309.34285714285,-48.44424721937229,0.00452093621411597,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-08,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,21408394.372798264,55309.34285714286,-1133.804573028927,0.0025835353130181263,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-11,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,19315136.39855046,55309.34285714285,-1018.5552803946991,0.0028635232863948945,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-12,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,12659564.62644497,55309.34285714285,448.6275893085359,0.004368976697793019,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-13,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,12601690.070913762,55309.342857142845,581.3858842823183,0.004389041671863012,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-14,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,14565280.778200129,55309.34285714285,850.6115544880467,0.00379734134201686,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-15,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,11849750.223705977,55309.34285714285,287.07989847982765,0.004667553476907381,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-19,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,13923007.211286742,55309.34285714285,801.8314531458427,0.003972514128435279,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-20,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,10810495.348002512,55309.34285714285,63.21916318940217,0.005116263508439743,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-21,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,10508884.649050593,55309.34285714285,-244.1997362725022,0.005263103050820876,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-22,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,10098484.23767037,55309.34285714285,-33.04879374585008,0.0054769945226851415,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-25,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,9804196.275319409,55309.34285714286,-97.57801048194943,0.0056413948990776345,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-26,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,11645890.757239308,55309.342857142845,742.7425178076211,0.004749258258563134,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-27,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,8843202.989279125,55309.34285714285,-121.708325522054,0.006254446824775593,True,True,non_rolling_afs_day_only,afs,intraday_only
ALXN,2019-02-28,276546.71428571426,0.0004325249279626,0.5703035938585226,300.0,0.0023104906018664843,0.5,0.2,55309.34285714285,8879400.008086666,55309.34285714287,130.76717581650462,0.006228950470388924,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-01,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,48231193.954805195,266519.05714285723,-2455.3215458798977,0.005525864804271641,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-04,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,55877055.68724315,266519.0571428572,4006.5437749595612,0.004769740528825037,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-05,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,48484592.32729196,266519.0571428571,-3124.1117629380315,0.005496984595513113,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-06,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,54445856.97839795,266519.05714285723,4667.494681186864,0.00489512098686594,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-07,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,44465200.1271117,266519.05714285723,-3400.322334552022,0.005993879626786002,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-08,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,45993745.91309476,266519.05714285723,3076.7438471385217,0.005794680382120762,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-11,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,39227168.89887569,266519.05714285723,-1738.6816782468136,0.006794246554726411,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-12,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,42024002.58571153,266519.0571428572,-1446.746115496652,0.006342067407769378,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-13,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,39822936.088486515,266519.0571428572,2416.1741325494077,0.006692601885271647,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-14,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,53027660.3225241,266519.0571428572,-4585.912523136032,0.00502603840188005,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-15,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,57413234.19375603,266519.0571428572,-4413.806681384228,0.0046421188578824645,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-19,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,39578089.582366735,266519.0571428572,647.8394002503246,0.006734005101186078,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-20,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,58954776.03291443,266519.0571428572,-5117.19712131116,0.004520737335921007,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-21,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,38968736.2601915,266519.0571428572,11.200350328339795,0.006839304599546884,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-22,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,53881293.181457505,266519.0571428572,-3679.185451862664,0.004946411665460472,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-25,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,42927848.16788749,266519.0571428572,-2664.2104860149425,0.0062085352170582085,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-26,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,39036901.508167,266519.0571428572,513.4208759024068,0.006827361979205704,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-27,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,75274396.34631301,266519.0571428572,-5968.794037980378,0.003540633602914458,True,True,non_rolling_afs_day_only,afs,intraday_only
AMAT,2019-02-28,1332595.2857142857,0.0004453378386483,0.6511829889211647,300.0,0.0023104906018664843,0.5,0.2,266519.0571428572,55879892.32454087,266519.0571428572,4203.940520142531,0.0047694984019468045,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-01,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,112020460.597512,1848185.847619048,-4998.861972596749,0.016498645316765433,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-04,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,114818323.3975743,1848185.8476190483,17881.625887313017,0.016096610653505622,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-05,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,131498035.29456604,1848185.8476190483,20629.22699735257,0.014054855218779241,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-06,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,137017641.6552806,1848185.8476190486,19536.87553996325,0.013488670694455937,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-07,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,123185531.16159508,1848185.8476190483,76.91602148708262,0.015003270515549377,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-08,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,122043340.70008321,1848185.8476190483,-15396.070585869655,0.015143684505989503,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-11,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,194198841.29948038,1848185.8476190486,-36901.164185447895,0.009516976698995339,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-12,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,121417360.8717742,1848185.847619048,-17949.22003122142,0.015221759346020299,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-13,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,116572867.78604436,1848185.8476190483,-8488.814069146414,0.0158543397166069,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-14,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,189950856.87942237,1848185.8476190483,37976.571887747705,0.009729810530900874,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-15,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,137069485.94321102,1848185.8476190483,23235.380340190048,0.013483568825703238,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-19,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,99381718.58856784,1848185.8476190486,177.6256580930467,0.018596839276551317,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-20,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,143763152.70585334,1848185.8476190483,28723.3364283088,0.012855768761558323,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-21,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,142785624.56242818,1848185.8476190483,-26951.977851314397,0.01294378095331993,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-22,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,245518471.02228117,1848185.8476190486,44844.06528503431,0.007527685554262525,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-25,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,143884828.01084927,1848185.8476190479,-31757.816974932437,0.012844897361101134,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-26,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,92863061.69233394,1848185.8476190483,-478.284029290691,0.01990227130074929,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-27,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,112847894.3185474,1848185.8476190483,-6276.4112457205665,0.016377672430484023,True,True,non_rolling_afs_day_only,afs,intraday_only
AMD,2019-02-28,9240929.23809524,0.0007047122925485,1.2514084442074511,300.0,0.0023104906018664843,0.5,0.2,1848185.8476190483,111865588.43181157,1848185.8476190483,-5469.157060954247,0.016521486844416167,True,True,non_rolling_afs_day_only,afs,intraday_only
AMGN,2019-02-01,542303.8571428572,0.0002657595047032,0.6121899954334912,300.0,0.0023104906018664843,0.5,0.2,108460.77142857143,18417532.739093706,108460.77142857143,1456.3686571838884,0.005888995717561493,True,True,non_rolling_afs_day_only,afs,intraday_only
AMGN,2019-02-04,542303.8571428572,0.0002657595047032,0.6121899954334912,300.0,0.0023104906018664843,0.5,0.2,108460.77142857143,15648695.793172855,108460.77142857143,98.63777118396231,0.006930978329573652,True,True,non_rolling_afs_day_only,afs,intraday_only
AMGN,2019-02-05,542303.8571428572,0.0002657595047032,0.6121899954334912,300.0,0.0023104906018664843,0.5,0.2,108460.77142857143,19403822.334962662,108460.7714285714,1274.7760197519021,0.0055896600966677595,True,True,non_rolling_afs_day_only,afs,intraday_only
