stock,date,ADV,sigma,lambda_hat,half_life_seconds,beta,target_participation,target_abs_volume,raw_abs_volume,actual_abs_volume,net_traded,scale_factor,normalize_abs_volume,strategy,model_type,alpha_key,c,apply_terminal_condition,use_dynamic_target,gamma_method,gamma_clip_multiple,mean_local_volume,mean_gamma_prime,max_abs_gamma_prime
AMZN,2019-02-06,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38383496.14703,127362.8285714286,-41.98000752985584,0.0033181664349583623,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-07,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38196564.85655087,127362.82857142859,27.430713382311886,0.003334405307119792,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-08,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,39387988.90377324,127362.82857142857,-19.01162321484854,0.0032335448474554544,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-11,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38506231.590124995,127362.82857142859,-40.88353541975212,0.0033075900526212763,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-12,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38885524.234676465,127362.82857142857,-17.99733347951242,0.0032753275435554443,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-13,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,39017086.81028651,127362.82857142856,-14.39162693631782,0.0032642833943678875,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-14,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,37850366.76262735,127362.82857142857,-49.156994694078776,0.003364903420095362,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-15,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,39029838.816763476,127362.82857142854,42.15766973437255,0.003263216872848722,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-19,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38384406.05025255,127362.82857142857,-19.534457980298058,0.0033180877777471978,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-20,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,37136982.8248177,127362.82857142857,33.767432453075926,0.003429541628953099,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-21,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38586500.92175062,127362.82857142857,21.07950789117971,0.0033007094587225476,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-22,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38024971.39017094,127362.82857142857,-7.641250777950937,0.003349452318177169,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-25,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38422837.65721724,127362.82857142857,-5.177118614209363,0.003314768932676816,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-26,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,39666398.41375699,127362.82857142856,83.06951634015508,0.0032108493249857783,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-27,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,38531320.55924043,127362.82857142859,85.34657899365158,0.003305436375470524,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AMZN,2019-02-28,636814.1428571428,0.0003267894702955,591.0955658337716,1800.0,0.0003850817669777474,0.2,127362.82857142857,37983635.665908396,127362.82857142857,6.9724726502817305,0.00335309736255029,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-01,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40686891.60809776,89758.24761904763,-3.4473802632858863,0.002206072866996391,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-04,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,41366052.68015688,89758.24761904764,8.447846920642391,0.002169852857681639,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-05,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,42739321.273933694,89758.24761904763,-34.931845468971865,0.002100132733595616,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-06,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,42519193.030993566,89758.24761904762,28.024329314738374,0.0021110054359126723,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-07,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,44614512.875186965,89758.24761904764,6.611454314431128,0.0020118621012439213,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-08,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,45605573.00764066,89758.24761904764,-34.1808678359687,0.0019681420865824825,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-11,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,45431055.5919676,89758.24761904763,57.47018117536478,0.0019757024451555394,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-12,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,44580520.16401076,89758.24761904764,21.929010388347404,0.002013396149009231,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-13,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,43048945.514588386,89758.24761904762,89.18268453906921,0.0020850277874664884,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-14,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,42431250.62963708,89758.24761904763,-5.586537135994057,0.0021153806754956673,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-15,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,41957830.65344466,89758.24761904762,-28.030262828626796,0.0021392490083773823,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-19,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40844718.41416879,89758.24761904762,-2.8965474326195135,0.0021975484494443477,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-20,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40733137.59130658,89758.24761904764,64.94974074636792,0.002203568222994051,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-21,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40156026.93969579,89758.24761904764,-64.96277969410104,0.002235237259747879,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-22,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,38885367.19280736,89758.24761904762,-31.307422944699113,0.0023082782573196387,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-25,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,41628191.12691359,89758.24761904764,-9.242662077450596,0.0021561889957072105,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-26,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,42125879.4173366,89758.24761904762,-8.565432691192477,0.0021307151057862136,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-27,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40450937.033000916,89758.24761904762,32.512090732138674,0.0022189411223235826,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APA,2019-02-28,448791.2380952381,0.0004688084821136,354.5970656059193,1800.0,0.0003850817669777474,0.2,89758.24761904763,40786207.12398569,89758.24761904764,34.764525613848136,0.0022007010199843343,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-01,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,38427240.71622734,79654.44761904763,7.706868198505248,0.002072864096781494,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-04,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,37546737.012542635,79654.44761904761,32.02581191654211,0.0021214745662835825,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-05,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,39474157.30239382,79654.44761904763,-8.705656721076352,0.002017888488634491,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-06,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,39845176.15998844,79654.44761904763,-14.744951282163974,0.001999098894662052,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-07,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41784167.819777906,79654.44761904763,-23.535769269404312,0.001906330837139334,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-08,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,42533794.65126319,79654.44761904763,-55.73224050182223,0.0018727331589419333,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-11,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,43864009.13999294,79654.44761904763,84.51012878341632,0.0018159408859511389,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-12,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41693319.902820736,79654.44761904764,4.974329825782341,0.0019104846484930228,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-13,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41218857.589835405,79654.44761904763,-22.5408225215142,0.0019324758684891466,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-14,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41408824.922710165,79654.44761904763,31.454596203740223,0.0019236104325037757,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-15,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41890979.96810982,79654.44761904763,-20.068341790864732,0.0019014701417748132,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-19,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,39879510.23102476,79654.44761904763,35.934272055114796,0.00199737778015838,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-20,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,40473014.03407863,79654.44761904763,73.00397896361966,0.0019680878610122262,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-21,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41934900.73839468,79654.44761904763,-21.079192784184016,0.001899478625595452,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-22,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41267552.62306088,79654.44761904763,9.281640425823461,0.0019301955787544235,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-25,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41317982.40350029,79654.44761904763,49.696576150854284,0.0019278397197898907,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-26,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,42377331.84677999,79654.44761904763,32.339098859166135,0.0018796475414508693,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-27,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,41305135.506585084,79654.44761904763,-29.93738740514459,0.0019284393246052586,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
APC,2019-02-28,398272.2380952381,0.0003848964931289,357.43270251792,1800.0,0.0003850817669777474,0.2,79654.44761904763,40333703.03257999,79654.44761904763,16.600315207958104,0.001974885557983751,True,non_rolling_ow_day_only,ow,intraday_only,,,,,,,,
AAL,2019-02-01,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,44217976.69037026,247344.4666666667,3127.2011886506707,0.005593753608371979,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-04,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,30831269.770278856,247344.46666666667,-18.162103176844482,0.008022519620813838,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-05,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,29944045.445746906,247344.46666666665,-159.81654889055778,0.008260222123787825,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-06,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,36468771.84632625,247344.46666666667,-1989.2993890023058,0.006782363489204899,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-07,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,34102191.18176201,247344.4666666667,1981.2280887821314,0.00725303735904652,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-08,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,36835430.45980227,247344.46666666665,-725.4200111163832,0.00671485207527542,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-11,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,53000766.31317575,247344.46666666665,-4704.808987296956,0.00466680925338202,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-12,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,46278311.62302435,247344.4666666667,-4228.78988085679,0.005344716736459505,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-13,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,37048013.09657069,247344.46666666667,2164.95673309106,0.006676322047876889,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-14,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,39496402.2397608,247344.46666666673,2678.278615688898,0.006262455632418753,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-15,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,42305759.92964719,247344.46666666667,3338.169413409797,0.005846590797044912,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-19,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,39346238.713743344,247344.46666666667,2744.1117383489845,0.006286356072461664,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-20,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,56369587.59682383,247344.46666666667,-4693.483556011222,0.004387906266687029,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-21,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,35570900.477129914,247344.46666666667,1242.894193303312,0.006953562135029312,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-22,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,38308659.01159308,247344.46666666667,2887.01153718744,0.006456620332019832,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-25,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,32535363.73664479,247344.46666666665,-1504.0172213181977,0.007602326768767026,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-26,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,59560623.69161679,247344.46666666665,5205.920413091522,0.004152818612970311,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-27,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,38759570.440638855,247344.46666666667,-2436.0059390881142,0.006381506911834336,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAL,2019-02-28,1236722.3333333333,0.000528342622418,0.7706080899853757,300.0,0.0023104906018664843,0.2,247344.46666666667,61865991.55796963,247344.46666666662,4739.651295630484,0.0039980684126738695,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-01,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,57544352.844563216,593692.5619047619,-9723.25299959744,0.010317129875600885,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-04,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,34057682.81771067,593692.5619047619,878.2363349472923,0.01743197166649371,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-05,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,33900951.900796644,593692.5619047619,-2313.0618493274837,0.017512563176457906,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-06,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,41384201.539761096,593692.5619047619,-295.3450881256458,0.01434587450803791,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-07,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,39398604.24277491,593692.5619047619,-1037.4144670630253,0.01506887295413862,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-08,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,42218125.00914979,593692.5619047619,5901.081093009229,0.014062504239022765,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-11,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,50343438.25152974,593692.5619047619,-9033.019558705419,0.011792848929755448,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-12,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,51259558.10449655,593692.5619047619,10196.368605607346,0.011582085056107467,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-13,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,47914230.62698953,593692.5619047618,-9476.268590329051,0.012390735573459084,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-14,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,56535010.54466837,593692.5619047619,10658.82573670841,0.010501325748151843,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-15,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,38734942.451644376,593692.5619047619,-535.7911968521394,0.015327054187466813,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-19,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,37489197.42683838,593692.5619047619,2456.3846942356695,0.015836363610167326,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-20,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,39199778.499399796,593692.5619047617,-4603.703243187534,0.015145303994864466,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-21,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,45124238.77327335,593692.5619047619,-385.89756391145966,0.013156843817083964,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-22,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,55657991.769470796,593692.561904762,10783.142591159647,0.010666798118835663,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-25,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,38599047.62082605,593692.5619047619,-902.2043109175424,0.015381015815126903,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-26,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,33345694.326508585,593692.5619047619,-1290.5305047307327,0.017804174538743927,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-27,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,35079280.373156294,593692.5619047619,-2477.7053458380033,0.016924308468969425,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
AAPL,2019-02-28,2968462.8095238097,0.0002876491912289,0.8283132593985968,300.0,0.0023104906018664843,0.2,593692.5619047619,39057670.713378556,593692.5619047619,-5448.159408304882,0.015200408807312783,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-01,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,32972499.953486748,95268.6380952381,-1231.2818282781661,0.0028893362113770727,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-04,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26512586.2984998,95268.6380952381,-92.96429643791677,0.0035933362751799443,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-05,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,37634192.28300593,95268.6380952381,1639.7344411691254,0.0025314383627214857,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-06,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,35430381.8818026,95268.6380952381,1309.0220297672058,0.002688896733121836,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-07,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26714014.717570767,95268.6380952381,389.82019276004655,0.003566241880992021,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-08,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,32848926.979310922,95268.6380952381,-1234.0040130273424,0.002900205481757157,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-11,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26128904.954065364,95268.6380952381,-644.4607256059362,0.0036461014444623854,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-12,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,32969022.086214967,95268.6380952381,-1389.5159787537286,0.002889641004398244,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-13,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,26318130.723438103,95268.63809523809,-719.0528596070628,0.0036198861954278095,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-14,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,24064395.52419281,95268.6380952381,170.33017836055876,0.003958904265825463,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-15,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,39048746.13041438,95268.6380952381,-1630.3989130521302,0.0024397361640515016,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-19,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,28972407.299329966,95268.6380952381,789.7053162141297,0.0032882541347346497,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
ABBV,2019-02-20,476343.1904761905,0.000342149361792,0.5403372629070888,300.0,0.0023104906018664843,0.2,95268.6380952381,27104174.319728233,95268.63809523809,-96.48789927011433,0.003514906485304561,True,non_rolling_afs_day_only,afs,intraday_only,0.5,True,,,,,,
